Date,Open,High,Low,Close,Volume
07/01/2019,"99.30","99.30","96.22","97.19","279,943"
06/28/2019,"96.67","97.96","95.99","96.40","1,738,262"
06/27/2019,"93.38","96.68","92.97","96.50","299,401"
06/26/2019,"93.07","93.93","92.79","93.04","258,699"
06/25/2019,"95.02","95.02","92.48","92.73","336,273"
06/24/2019,"95.31","96.47","94.85","95.02","323,450"
06/21/2019,"96.42","96.57","95.03","95.39","540,973"
06/20/2019,"98.45","98.45","96.70","97.19","288,222"
06/19/2019,"98.87","98.98","96.49","97.01","300,809"
06/18/2019,"98.05","100.45","97.84","98.69","293,525"
06/17/2019,"97.77","99.48","96.89","97.27","372,819"
06/14/2019,"97.31","98.58","96.11","97.75","188,457"
06/13/2019,"98.32","98.91","96.90","97.43","207,712"
06/12/2019,"97.35","98.41","96.69","97.70","177,208"
06/11/2019,"99.06","101.04","97.00","97.82","267,705"
06/10/2019,"94.05","98.33","94.05","97.98","479,747"
06/07/2019,"91.34","95.12","91.23","93.44","319,768"
06/06/2019,"92.01","92.47","90.13","90.79","340,905"
06/05/2019,"94.38","94.73","91.01","92.44","275,423"
06/04/2019,"89.77","93.91","89.76","93.75","265,062"
06/03/2019,"89.55","90.02","87.91","88.66","427,683"
05/31/2019,"90.54","91.59","89.58","89.90","336,808"
05/30/2019,"92.45","93.31","91.43","92.14","182,708"
05/29/2019,"91.62","92.82","90.88","92.14","216,036"
05/28/2019,"94.41","94.99","92.45","92.50","271,337"
05/24/2019,"93.67","94.81","93.37","94.10","198,509"
05/23/2019,"93.69","94.44","91.73","92.68","277,715"
05/22/2019,"95.81","96.35","94.69","94.77","225,240"
05/21/2019,"96.09","97.22","95.42","96.74","232,882"
05/20/2019,"95.21","96.03","94.32","95.19","207,616"
05/17/2019,"97.56","98.54","96.43","96.53","209,365"
05/16/2019,"97.82","99.90","97.38","98.77","197,134"
05/15/2019,"96.03","97.86","95.11","97.53","243,051"
05/14/2019,"95.48","98.25","94.75","97.18","389,313"
05/13/2019,"96.23","96.23","94.09","94.98","512,519"
05/10/2019,"99.49","99.89","96.21","98.42","494,511"
05/09/2019,"100.74","100.81","98.10","100.41","502,804"
05/08/2019,"99.72","102.84","99.01","102.13","398,275"
05/07/2019,"103.18","103.88","99.31","100.12","474,664"
05/06/2019,"105.01","106.15","103.57","105.96","281,679"
05/03/2019,"105.48","107.33","105.48","107.25","416,724"
05/02/2019,"105.20","106.15","103.12","104.83","252,759"
05/01/2019,"106.82","107.90","105.66","105.85","263,187"
04/30/2019,"107.07","107.47","104.19","105.63","444,617"
04/29/2019,"105.69","108.23","105.07","107.34","290,909"
04/26/2019,"105.33","105.33","103.71","105.17","556,042"
04/25/2019,"106.50","106.92","102.97","105.06","311,771"
04/24/2019,"107.97","108.15","106.40","106.46","380,367"
04/23/2019,"106.20","108.74","105.67","107.97","382,991"
04/22/2019,"104.83","106.36","104.74","106.00","223,331"
04/18/2019,"104.82","105.65","103.45","104.57","233,205"
04/17/2019,"105.50","105.84","104.07","104.93","301,033"
04/16/2019,"104.54","105.04","103.68","104.98","191,259"
04/15/2019,"103.91","104.30","102.76","103.92","255,520"
04/12/2019,"102.66","104.58","102.66","103.85","315,705"
04/11/2019,"100.52","101.98","100.28","101.83","347,985"
04/10/2019,"99.16","100.18","98.80","100.16","359,585"
04/09/2019,"100.42","100.68","98.66","99.04","258,771"
04/08/2019,"100.04","101.37","99.64","100.80","339,525"
04/05/2019,"98.14","100.72","97.62","100.40","456,633"
04/04/2019,"97.19","98.39","96.96","97.54","264,502"
04/03/2019,"98.30","98.71","96.80","97.01","313,713"
04/02/2019,"96.73","97.57","95.90","97.26","279,760"
04/01/2019,"94.52","96.90","93.55","96.78","381,022"
03/29/2019,"95.41","96.81","93.38","93.50","501,904"
03/28/2019,"93.71","95.66","93.71","94.66","269,624"
03/27/2019,"93.38","94.10","91.35","93.36","413,038"
03/26/2019,"93.17","94.44","92.19","93.25","238,301"
03/25/2019,"92.51","94.14","91.73","92.63","253,351"
03/22/2019,"95.66","95.66","92.77","92.78","264,888"
03/21/2019,"94.37","97.18","94.37","96.57","568,808"
03/20/2019,"95.47","95.83","93.42","94.64","308,275"
03/19/2019,"96.79","97.42","95.17","95.59","265,514"
03/18/2019,"95.32","96.46","94.64","96.07","297,617"
03/15/2019,"94.20","95.73","94.20","95.04","979,937"
03/14/2019,"94.30","94.87","93.39","93.78","399,771"
03/13/2019,"94.99","96.09","94.29","94.47","415,474"
03/12/2019,"95.54","96.33","93.89","94.40","501,798"
03/11/2019,"97.35","97.81","94.61","95.42","631,078"
03/08/2019,"95.27","96.85","95.01","96.70","378,656"
03/07/2019,"98.33","98.62","95.79","96.00","506,618"
03/06/2019,"98.73","100.38","98.23","98.75","459,501"
03/05/2019,"101.27","101.39","98.70","98.73","447,091"
03/04/2019,"100.97","102.35","98.68","101.18","837,479"
03/01/2019,"98.51","101.26","98.25","100.80","586,962"
02/28/2019,"103.36","103.57","93.13","97.34","1,070,743"
02/27/2019,"96.01","98.57","95.33","97.58","514,209"
02/26/2019,"98.00","98.89","96.23","96.46","635,569"
02/25/2019,"99.61","99.74","98.15","98.84","487,579"
02/22/2019,"96.40","98.88","96.40","98.81","441,716"
02/21/2019,"96.79","97.52","95.44","95.69","659,689"
02/20/2019,"95.42","98.12","95.24","97.00","627,244"
02/19/2019,"94.13","95.79","94.13","95.26","300,679"
02/15/2019,"93.50","95.00","93.34","94.58","461,258"
02/14/2019,"92.43","93.41","91.55","92.79","380,034"
02/13/2019,"93.98","94.98","93.26","93.66","269,323"
02/12/2019,"92.21","93.24","91.71","92.86","211,319"
02/11/2019,"90.07","91.35","89.62","91.19","281,013"
02/08/2019,"88.97","90.33","88.97","90.02","375,732"
02/07/2019,"90.78","90.84","89.11","90.09","482,602"
