Date,Open,High,Low,Close,Volume
08/29/2018,"62.46","63.29","62.43","63.07","1,392,226"
08/28/2018,"62.60","63.16","62.37","62.46","3,638,753"
08/27/2018,"63.28","63.48","62.48","62.84","2,454,360"
08/24/2018,"62.65","63.26","62.11","63.12","2,954,995"
08/23/2018,"62.14","62.89","61.67","62.60","2,801,025"
08/22/2018,"62.95","62.95","62.38","62.50","2,822,234"
08/21/2018,"63.40","63.60","62.33","62.91","5,330,205"
08/20/2018,"62.51","63.47","62.06","63.40","3,266,046"
08/17/2018,"60.88","62.60","60.42","62.40","4,170,407"
08/16/2018,"60.26","61.07","60.20","60.96","2,090,983"
08/15/2018,"59.40","60.17","59.35","60.00","2,488,019"
08/14/2018,"60.19","60.53","59.41","59.58","3,371,931"
08/13/2018,"59.95","60.28","59.61","59.88","2,536,387"
08/10/2018,"59.52","60.54","59.50","60.18","2,601,433"
08/09/2018,"59.66","59.97","59.29","59.70","3,383,195"
08/08/2018,"59.66","60.39","59.47","59.55","2,399,154"
08/07/2018,"59.15","60.31","58.50","59.88","4,027,493"
08/06/2018,"60.00","60.73","59.15","59.64","5,487,073"
08/03/2018,"57.64","57.95","57.26","57.75","3,291,071"
08/02/2018,"57.38","57.66","56.94","57.55","3,581,525"
08/01/2018,"57.93","58.50","57.54","57.60","4,016,072"
07/31/2018,"58.57","58.57","56.79","57.65","6,384,152"
07/30/2018,"59.36","60.65","58.33","58.72","7,211,025"
07/27/2018,"63.72","64.74","63.49","63.56","2,401,912"
07/26/2018,"63.20","63.85","62.94","63.71","2,631,074"
07/25/2018,"63.02","63.17","62.06","62.62","3,750,744"
07/24/2018,"63.29","63.42","62.68","63.10","2,916,888"
07/23/2018,"64.21","64.46","63.15","63.56","3,020,887"
07/20/2018,"64.63","64.81","64.02","64.12","2,174,169"
07/19/2018,"64.50","65.18","64.38","64.90","1,352,986"
07/18/2018,"65.55","65.56","64.29","64.50","2,743,067"
07/17/2018,"65.75","65.96","65.37","65.56","1,689,713"
07/16/2018,"66.40","66.61","65.72","65.86","1,292,311"
07/13/2018,"65.98","66.69","65.98","66.30","1,110,427"
07/12/2018,"66.00","66.38","65.70","65.96","1,968,492"
07/11/2018,"66.78","67.36","65.92","66.00","1,484,773"
07/10/2018,"66.75","67.21","66.39","66.67","2,551,937"
07/09/2018,"66.86","67.24","66.19","66.63","3,909,372"
07/06/2018,"67.43","67.66","66.85","67.01","1,952,460"
07/05/2018,"67.17","67.40","66.46","67.29","1,653,663"
07/03/2018,"66.62","67.29","66.32","66.83","1,544,919"
07/02/2018,"68.39","68.81","65.88","66.42","3,067,811"
06/29/2018,"69.19","69.53","68.18","68.85","2,716,318"
06/28/2018,"69.16","69.97","69.00","69.26","1,728,026"
06/27/2018,"70.40","70.72","69.20","69.28","1,857,495"
06/26/2018,"69.90","70.82","69.41","70.47","2,159,817"
06/25/2018,"69.62","70.19","69.17","69.83","1,524,177"
06/22/2018,"69.52","69.93","69.08","69.38","2,249,683"
06/21/2018,"70.15","70.32","68.96","69.27","1,841,864"
06/20/2018,"70.67","70.83","69.91","70.13","2,452,913"
06/19/2018,"70.75","71.20","70.36","70.80","1,954,637"
06/18/2018,"71.55","71.97","70.54","71.00","1,307,757"
06/15/2018,"70.85","71.95","70.63","71.81","3,422,342"
06/14/2018,"70.55","71.23","70.05","70.99","1,624,578"
06/13/2018,"71.66","71.82","70.38","70.44","2,101,417"
06/12/2018,"72.19","72.36","71.22","71.48","1,404,550"
06/11/2018,"70.75","72.42","70.75","71.99","1,917,666"
06/08/2018,"69.82","70.88","69.60","70.75","1,785,338"
06/07/2018,"67.79","70.41","67.79","69.71","2,245,504"
06/06/2018,"69.09","69.09","67.75","68.20","2,185,318"
06/05/2018,"68.61","69.37","68.30","69.11","2,289,962"
06/04/2018,"68.24","69.25","68.24","68.60","1,611,884"
06/01/2018,"67.83","68.39","67.20","68.09","2,213,993"
05/31/2018,"70.10","70.18","67.34","67.47","3,110,102"
05/30/2018,"70.69","71.27","70.04","70.52","2,516,952"
05/29/2018,"69.35","70.84","69.01","70.39","2,952,064"
05/25/2018,"69.23","70.58","69.21","69.59","2,224,990"
05/24/2018,"68.65","69.44","67.97","69.38","2,905,626"
05/23/2018,"67.84","69.29","67.84","69.05","2,635,606"
05/22/2018,"68.00","68.95","67.74","67.88","2,620,254"
05/21/2018,"68.42","68.50","67.47","67.89","1,933,181"
05/18/2018,"68.42","68.42","66.91","67.91","2,084,669"
05/17/2018,"68.44","69.11","68.31","68.64","1,798,772"
05/16/2018,"67.44","68.71","67.37","68.56","1,742,376"
05/15/2018,"67.27","67.34","66.35","67.28","2,179,001"
05/14/2018,"68.23","68.53","67.34","67.62","1,904,508"
05/11/2018,"68.02","68.71","67.72","68.25","1,741,375"
05/10/2018,"67.68","68.45","67.59","67.72","1,802,470"
05/09/2018,"66.84","67.81","66.78","67.27","2,428,090"
05/08/2018,"66.78","66.85","65.89","66.66","2,448,127"
05/07/2018,"65.64","68.00","64.60","67.22","4,257,089"
05/04/2018,"65.75","67.30","65.17","66.97","2,420,974"
05/03/2018,"67.59","67.74","65.82","66.05","2,490,236"
05/02/2018,"69.34","69.44","67.30","67.49","1,830,453"
05/01/2018,"70.00","70.00","68.70","69.56","1,380,277"
04/30/2018,"71.29","71.52","69.94","70.10","1,595,136"
04/27/2018,"71.14","71.75","70.83","71.35","1,002,976"
04/26/2018,"70.69","71.29","70.22","71.03","1,381,572"
04/25/2018,"70.23","71.61","69.99","70.44","2,159,636"
04/24/2018,"70.48","70.80","69.89","70.37","1,657,441"
04/23/2018,"69.44","70.24","68.48","70.22","2,127,143"
04/20/2018,"70.08","70.59","68.84","69.20","2,011,085"
04/19/2018,"70.93","71.02","70.02","70.38","1,398,264"
04/18/2018,"71.50","71.50","70.90","71.10","1,105,970"
04/17/2018,"71.44","71.64","70.97","71.45","1,618,883"
04/16/2018,"70.54","71.64","70.33","71.29","1,514,220"
04/13/2018,"70.20","70.52","69.81","70.17","1,491,211"
04/12/2018,"70.96","70.99","70.01","70.15","1,642,952"
04/11/2018,"70.40","70.85","69.89","70.72","1,473,821"
04/10/2018,"71.11","71.37","70.39","70.71","1,611,043"
04/09/2018,"70.42","71.18","69.90","70.27","1,581,129"
04/06/2018,"70.82","71.83","69.57","70.11","2,919,686"
04/05/2018,"72.00","72.13","70.39","70.97","2,867,480"
04/04/2018,"69.71","71.96","69.71","71.54","3,344,689"
04/03/2018,"68.62","70.32","68.30","69.93","3,630,070"
04/02/2018,"71.76","71.97","68.03","68.64","4,966,383"
03/29/2018,"73.32","74.33","73.02","73.19","2,172,155"
03/28/2018,"74.08","74.28","72.79","72.93","2,116,177"
03/27/2018,"74.30","75.15","73.72","74.03","2,324,909"
03/26/2018,"72.23","74.13","72.23","73.94","2,228,796"
03/23/2018,"72.75","73.45","71.40","71.54","2,336,810"
03/22/2018,"73.50","74.08","72.53","72.70","1,503,815"
