Date,Open,High,Low,Close,Volume
07/26/2019,"143.74","145.19","143.05","144.65","8,139,402"
07/25/2019,"141.40","143.23","141.05","143.21","7,294,375"
07/24/2019,"141.40","141.59","140.40","141.29","5,896,610"
07/23/2019,"141.65","142.54","140.27","141.26","7,514,525"
07/22/2019,"141.25","141.44","140.01","140.84","7,707,699"
07/19/2019,"142.24","142.24","139.74","139.85","6,109,874"
07/18/2019,"142.46","142.46","140.17","141.63","8,035,481"
07/17/2019,"144.60","144.68","142.37","142.57","5,296,353"
07/16/2019,"144.75","144.99","143.81","144.30","5,854,707"
07/15/2019,"145.13","145.36","143.97","145.06","5,289,248"
07/12/2019,"144.15","145.43","144.00","144.88","8,510,020"
07/11/2019,"144.01","145.34","143.54","143.56","10,471,130"
07/10/2019,"142.40","144.25","142.01","143.54","9,533,663"
07/09/2019,"140.06","141.72","139.75","141.61","7,396,283"
07/08/2019,"142.18","142.23","140.97","141.02","4,993,865"
07/05/2019,"141.42","142.89","140.70","142.45","5,595,988"
07/03/2019,"142.70","143.00","142.00","142.98","4,150,852"
07/02/2019,"141.40","142.86","141.27","142.53","7,557,314"
07/01/2019,"140.45","141.95","139.22","141.65","8,996,454"
06/28/2019,"139.41","140.21","138.61","139.64","20,078,801"
06/27/2019,"141.00","141.74","138.92","139.30","6,466,261"
06/26/2019,"140.36","140.74","139.51","140.40","8,842,136"
06/25/2019,"139.02","140.41","138.67","139.94","14,675,360"
06/24/2019,"140.12","140.47","137.80","139.22","10,497,420"
06/21/2019,"141.95","142.00","140.00","140.23","14,150,040"
06/20/2019,"141.98","142.23","139.91","142.02","8,485,793"
06/19/2019,"139.51","141.07","138.58","140.92","6,877,141"
06/18/2019,"141.99","143.51","138.97","139.24","11,231,410"
06/17/2019,"140.81","141.48","139.11","140.97","8,542,717"
06/14/2019,"142.05","142.95","140.53","141.65","11,125,200"
06/13/2019,"137.95","141.85","137.61","141.74","17,939,539"
06/12/2019,"135.09","136.28","134.82","135.72","5,536,986"
06/11/2019,"137.59","137.75","134.94","135.08","6,352,215"
06/10/2019,"138.88","138.88","136.07","137.07","8,479,526"
06/07/2019,"137.60","138.76","137.33","138.04","7,026,269"
06/06/2019,"136.51","137.44","135.73","137.21","6,027,316"
06/05/2019,"135.41","136.00","134.94","135.94","6,842,759"
06/04/2019,"133.45","134.88","132.92","134.82","8,247,513"
06/03/2019,"132.02","132.95","131.49","132.47","7,901,387"
05/31/2019,"130.96","132.93","130.78","132.04","7,420,899"
05/30/2019,"131.88","132.68","131.34","132.20","5,273,987"
05/29/2019,"131.96","132.15","130.78","131.57","7,749,591"
05/28/2019,"133.21","134.04","132.59","132.62","8,938,370"
05/24/2019,"133.10","133.29","132.22","132.79","4,570,132"
05/23/2019,"132.71","133.55","131.95","132.73","6,743,329"
05/22/2019,"133.82","134.17","133.39","133.85","5,093,746"
05/21/2019,"134.57","134.57","133.11","134.09","7,050,294"
05/20/2019,"134.25","134.40","133.25","133.91","8,009,000"
05/17/2019,"134.26","135.98","134.03","135.04","8,964,178"
05/16/2019,"135.29","136.40","134.81","135.50","9,689,397"
05/15/2019,"132.55","135.21","132.04","134.68","9,734,068"
05/14/2019,"133.52","134.66","132.05","133.20","12,001,740"
05/13/2019,"131.50","132.66","130.55","131.34","11,389,900"
05/10/2019,"133.01","134.32","131.23","134.04","9,858,487"
05/09/2019,"135.03","136.48","132.84","133.59","15,297,050"
05/08/2019,"133.50","135.70","133.31","134.99","15,423,530"
05/07/2019,"135.35","135.97","132.76","133.44","10,972,650"
05/06/2019,"132.54","135.33","132.30","135.00","9,955,629"
05/03/2019,"135.22","135.31","133.78","134.33","8,874,413"
05/02/2019,"135.38","135.69","132.38","134.14","16,580,400"
05/01/2019,"137.49","138.17","136.24","136.38","8,906,731"
04/30/2019,"139.12","139.39","136.03","136.97","15,253,090"
04/29/2019,"142.19","142.37","137.61","139.30","25,746,100"
04/26/2019,"138.70","140.04","137.51","139.92","14,167,590"
04/25/2019,"135.36","138.88","134.84","137.24","16,382,460"
04/24/2019,"133.11","135.75","132.72","135.10","11,449,460"
04/23/2019,"133.39","134.24","132.65","133.36","12,159,330"
04/22/2019,"131.90","132.20","131.03","131.68","10,197,510"
04/18/2019,"131.77","132.87","131.11","132.45","11,890,580"
04/17/2019,"129.81","132.36","129.28","131.75","14,253,720"
04/16/2019,"131.75","132.13","129.56","129.90","14,564,320"
04/15/2019,"131.05","132.70","129.79","132.04","32,773,738"
04/12/2019,"127.91","130.90","126.36","130.06","65,253,500"
04/11/2019,"117.73","117.86","116.32","116.60","12,784,470"
04/10/2019,"117.58","118.03","116.28","117.16","14,091,060"
04/09/2019,"115.61","117.16","115.28","116.86","17,340,289"
04/08/2019,"115.00","115.83","114.64","114.96","11,054,220"
04/05/2019,"114.97","115.13","114.31","115.00","10,907,890"
04/04/2019,"113.24","114.86","113.03","114.75","14,378,360"
04/03/2019,"112.70","113.11","112.21","112.52","10,534,890"
04/02/2019,"113.15","113.31","111.92","111.96","9,231,765"
04/01/2019,"111.59","112.87","111.38","112.51","10,785,060"
03/29/2019,"111.56","111.60","110.39","111.03","16,358,760"
03/28/2019,"110.60","111.27","110.24","110.71","11,748,860"
03/27/2019,"110.45","111.09","109.73","110.28","10,794,850"
03/26/2019,"108.40","110.34","108.27","110.14","16,693,080"
03/25/2019,"108.49","109.07","107.32","107.79","18,187,510"
03/22/2019,"108.33","109.00","107.51","108.23","24,133,840"
03/21/2019,"110.10","110.15","108.37","108.66","27,438,930"
03/20/2019,"110.31","110.88","108.05","109.99","35,588,738"
03/19/2019,"112.95","113.71","109.80","110.00","45,384,391"
03/18/2019,"113.03","114.00","112.46","113.12","21,769,820"
03/15/2019,"114.50","115.48","113.68","114.96","14,932,670"
03/14/2019,"114.12","114.77","113.93","114.48","17,409,650"
03/13/2019,"114.84","114.85","113.72","114.09","17,994,529"
03/12/2019,"114.72","115.30","114.04","114.73","9,920,395"
03/11/2019,"114.04","115.00","114.03","114.75","6,952,702"
03/08/2019,"113.46","113.84","112.90","113.81","6,549,140"
03/07/2019,"114.85","114.90","113.47","114.01","6,324,026"
03/06/2019,"114.00","115.05","114.00","114.85","7,352,761"
03/05/2019,"114.23","114.54","113.76","114.00","5,225,121"
03/04/2019,"114.42","114.42","113.09","114.33","6,014,966"
03/01/2019,"113.45","114.44","113.45","114.01","6,996,911"
02/28/2019,"112.90","113.43","112.75","112.84","6,716,706"
02/27/2019,"113.10","113.51","112.46","112.78","7,249,546"
02/26/2019,"113.65","114.01","112.85","113.50","8,955,976"
02/25/2019,"115.62","115.80","113.46","113.59","9,327,690"
02/22/2019,"114.63","115.77","113.95","115.25","8,735,066"
02/21/2019,"113.40","114.54","112.87","114.29","9,480,098"
02/20/2019,"113.60","114.09","113.29","113.68","7,081,458"
02/19/2019,"112.91","113.77","112.83","113.51","8,169,630"
02/15/2019,"111.40","112.63","111.03","112.59","8,197,250"
02/14/2019,"109.85","111.50","109.54","110.66","6,324,746"
02/13/2019,"109.24","110.48","109.23","110.20","6,919,706"
02/12/2019,"110.21","110.83","109.15","109.20","7,610,200"
02/11/2019,"111.77","111.81","109.25","109.44","11,086,390"
02/08/2019,"110.46","111.54","110.06","111.51","6,395,482"
02/07/2019,"111.05","111.11","109.81","110.95","8,658,117"
02/06/2019,"113.85","113.92","111.07","111.41","14,229,040"
02/05/2019,"112.02","112.74","111.45","112.66","13,619,790"
02/04/2019,"111.41","111.98","110.68","111.80","7,037,006"
02/01/2019,"111.97","112.05","110.93","111.30","6,557,666"
01/31/2019,"110.10","111.54","110.01","111.52","8,351,629"
01/30/2019,"110.30","110.58","108.96","110.13","7,853,849"
01/29/2019,"110.65","110.93","110.00","110.90","5,253,724"
01/28/2019,"110.76","110.99","109.95","110.81","6,178,777"
01/25/2019,"111.47","111.50","110.66","111.09","5,710,812"
01/24/2019,"111.00","111.11","109.93","110.55","6,716,751"
01/23/2019,"111.19","111.84","110.00","111.12","6,845,560"
01/22/2019,"110.62","111.33","109.75","110.60","6,986,669"
01/18/2019,"111.86","111.93","110.83","111.04","8,554,673"
01/17/2019,"110.72","111.26","110.16","111.01","6,392,033"
01/16/2019,"111.45","112.01","110.81","110.91","5,899,937"
01/15/2019,"112.30","113.18","110.61","111.76","9,800,910"
01/14/2019,"111.65","112.70","111.43","112.42","6,980,978"
01/11/2019,"112.18","112.92","111.73","112.65","4,819,131"
01/10/2019,"111.99","112.91","111.50","112.80","6,160,065"
01/09/2019,"111.80","112.80","111.56","112.67","5,931,922"
01/08/2019,"111.80","112.56","111.17","111.42","8,730,674"
01/07/2019,"109.91","111.40","109.30","110.56","6,714,654"
01/04/2019,"107.94","110.75","107.25","109.61","10,122,770"
01/03/2019,"108.48","108.65","105.94","106.33","10,594,690"
01/02/2019,"108.10","109.14","107.73","108.97","9,723,461"
