Date,Open,High,Low,Close,Volume
05/22/2018,"116.90","118.17","116.21","116.29","1,649,754"
05/21/2018,"115.52","116.88","115.52","116.36","857,962"
05/18/2018,"115.54","115.81","114.73","115.07","1,288,654"
05/17/2018,"115.03","116.66","114.74","115.67","888,884"
05/16/2018,"113.96","116.68","113.96","115.59","1,297,396"
05/15/2018,"113.46","114.62","113.06","114.00","952,828"
05/14/2018,"114.15","114.92","113.54","114.64","1,323,378"
05/11/2018,"113.68","114.22","112.94","113.91","1,436,389"
05/10/2018,"112.48","115.73","112.18","113.93","2,239,874"
05/09/2018,"111.65","112.91","110.96","112.22","1,523,098"
05/08/2018,"110.67","111.25","109.78","110.54","1,526,006"
05/07/2018,"110.71","112.90","110.17","110.95","1,613,844"
05/04/2018,"110.85","111.16","109.34","110.12","2,428,962"
05/03/2018,"113.99","114.00","110.40","111.28","2,120,811"
05/02/2018,"113.51","115.42","112.93","114.43","1,261,760"
05/01/2018,"114.33","115.11","112.78","113.50","1,927,153"
04/30/2018,"115.82","116.62","113.40","115.14","2,279,107"
04/27/2018,"116.48","118.00","113.76","115.07","6,929,687"
04/26/2018,"108.64","109.42","105.87","106.35","6,906,763"
04/25/2018,"109.95","110.00","106.22","108.44","3,377,883"
04/24/2018,"111.36","112.88","109.91","110.78","2,243,600"
04/23/2018,"110.00","112.30","109.17","110.39","2,203,778"
04/20/2018,"110.96","111.29","108.86","109.77","1,580,679"
04/19/2018,"109.71","111.98","109.65","111.37","1,688,927"
04/18/2018,"110.72","111.00","109.04","110.28","1,659,129"
04/17/2018,"110.00","111.34","108.97","110.45","1,411,132"
04/16/2018,"108.15","109.50","106.44","109.16","1,373,520"
04/13/2018,"107.33","108.13","106.51","107.20","963,387"
04/12/2018,"107.93","109.22","106.10","107.20","2,395,137"
04/11/2018,"107.65","108.61","107.12","107.50","1,587,392"
04/10/2018,"108.00","109.52","107.14","108.49","1,749,921"
04/09/2018,"107.95","109.70","107.12","107.25","1,613,114"
04/06/2018,"109.71","109.91","106.47","107.55","1,671,929"
04/05/2018,"110.05","111.19","109.82","110.11","1,339,398"
04/04/2018,"105.30","109.67","105.12","109.26","1,778,337"
04/03/2018,"106.91","107.44","105.85","106.97","1,930,912"
04/02/2018,"109.58","110.29","105.88","106.79","2,563,433"
03/29/2018,"106.71","110.99","106.53","110.41","2,239,595"
03/28/2018,"105.11","108.87","104.16","106.32","2,366,650"
03/27/2018,"107.27","107.61","104.82","105.59","2,215,540"
03/26/2018,"107.59","107.63","104.52","106.84","2,477,926"
03/23/2018,"107.13","107.49","105.62","106.11","1,944,587"
03/22/2018,"108.04","108.91","105.64","106.98","2,330,971"
03/21/2018,"110.58","111.85","109.00","109.24","1,421,512"
03/20/2018,"111.05","111.86","108.64","110.31","2,610,061"
03/19/2018,"112.63","113.02","110.26","111.09","1,627,953"
03/16/2018,"112.87","114.36","112.15","113.20","2,793,812"
03/15/2018,"111.92","112.79","110.16","112.45","3,626,455"
03/14/2018,"107.80","114.48","106.41","113.28","5,394,247"
03/13/2018,"114.42","114.61","109.16","109.53","3,526,829"
03/12/2018,"112.77","114.99","112.17","114.44","1,774,109"
03/09/2018,"110.98","112.63","110.07","112.22","1,948,406"
03/08/2018,"111.41","112.58","109.75","110.33","1,822,739"
03/07/2018,"107.94","112.36","107.44","111.35","3,210,228"
03/06/2018,"107.98","109.38","106.96","108.61","1,583,204"
03/05/2018,"104.39","108.57","103.80","107.66","2,308,736"
03/02/2018,"103.00","104.86","101.37","104.50","1,882,431"
03/01/2018,"104.99","105.60","102.73","103.96","2,074,500"
02/28/2018,"105.41","106.60","103.93","105.17","2,175,844"
02/27/2018,"106.04","106.94","103.69","103.71","2,502,156"
02/26/2018,"106.59","107.47","105.21","106.62","1,796,082"
02/23/2018,"105.13","106.84","104.27","106.38","2,413,446"
02/22/2018,"103.14","104.83","102.31","104.53","2,137,319"
02/21/2018,"104.53","105.31","102.90","102.99","2,056,508"
02/20/2018,"103.75","106.18","102.74","104.10","2,951,229"
02/16/2018,"102.00","104.27","101.44","103.85","2,685,789"
02/15/2018,"101.48","102.97","99.07","102.23","3,931,760"
02/14/2018,"100.69","101.10","99.08","100.10","4,011,129"
