Date,Open,High,Low,Close,Volume
06/28/2018,"103.91","105.12","103.68","104.77","6,304,015"
06/27/2018,"104.50","105.88","103.48","103.96","8,803,302"
06/26/2018,"104.46","104.71","103.91","104.26","6,549,998"
06/25/2018,"106.00","106.08","103.74","104.45","7,995,781"
06/22/2018,"106.07","106.80","105.81","106.34","9,285,729"
06/21/2018,"107.01","107.25","105.79","105.89","7,707,762"
06/20/2018,"107.00","107.90","105.81","107.15","18,625,881"
06/19/2018,"105.87","106.99","105.76","106.10","8,869,452"
06/18/2018,"107.00","107.48","106.50","107.06","9,288,554"
06/15/2018,"108.17","109.42","107.85","108.85","16,169,230"
06/14/2018,"106.45","109.49","106.45","108.75","18,068,650"
06/13/2018,"103.20","107.88","102.67","106.31","22,009,410"
06/12/2018,"104.73","105.22","103.96","104.33","9,215,266"
06/11/2018,"103.93","104.79","103.75","104.35","8,174,996"
06/08/2018,"102.09","103.99","101.83","103.98","7,090,310"
06/07/2018,"101.91","102.96","101.81","102.47","7,559,222"
06/06/2018,"100.06","101.94","99.76","101.91","7,832,969"
06/05/2018,"100.36","100.51","99.78","99.94","5,974,427"
06/04/2018,"99.76","100.50","99.70","100.24","6,597,970"
06/01/2018,"99.69","100.05","99.20","99.36","6,847,726"
05/31/2018,"99.76","100.14","98.81","99.47","9,620,045"
05/30/2018,"100.50","100.55","99.42","99.98","7,216,355"
05/29/2018,"100.55","101.65","99.38","99.69","11,270,380"
05/25/2018,"102.25","103.00","101.97","102.20","6,982,728"
05/24/2018,"102.81","102.86","101.21","102.11","7,474,093"
05/23/2018,"103.20","103.34","102.07","102.89","8,046,577"
05/22/2018,"104.40","105.49","103.99","104.07","6,971,590"
05/21/2018,"104.22","104.68","103.61","104.06","5,848,704"
05/18/2018,"104.34","104.79","103.56","103.93","5,427,333"
05/17/2018,"105.23","105.48","104.09","104.34","7,320,587"
05/16/2018,"103.25","105.04","103.15","105.04","8,111,594"
05/15/2018,"102.44","103.32","102.10","102.92","5,762,317"
05/14/2018,"102.44","103.49","101.98","102.44","9,891,859"
05/11/2018,"101.89","102.21","101.26","102.07","7,035,978"
05/10/2018,"100.43","102.07","100.30","101.68","8,927,290"
05/09/2018,"102.25","102.27","99.30","99.97","18,345,680"
05/08/2018,"101.20","102.64","100.84","101.79","14,229,530"
05/07/2018,"102.35","102.68","101.72","102.48","10,181,120"
05/04/2018,"98.71","101.35","98.58","101.15","9,980,116"
05/03/2018,"99.11","99.25","97.68","98.76","10,450,780"
