Date,Open,High,Low,Close,Volume
05/16/2018,"96.64","97.55","96.55","97.19","5,544,684"
05/15/2018,"96.61","97.24","96.36","96.80","6,555,680"
05/14/2018,"97.69","97.73","96.73","97.15","4,307,908"
05/11/2018,"97.58","98.26","96.88","97.43","3,507,269"
05/10/2018,"96.43","97.74","96.40","97.27","3,100,581"
05/09/2018,"97.19","97.52","95.94","96.16","6,201,454"
05/08/2018,"97.91","97.99","96.43","96.79","5,333,659"
05/07/2018,"98.98","99.31","98.07","98.23","3,475,402"
05/04/2018,"97.55","99.77","97.50","98.99","5,936,965"
05/03/2018,"97.48","98.09","96.70","97.60","6,668,179"
05/02/2018,"99.16","99.36","97.03","97.23","5,927,696"
05/01/2018,"100.36","100.93","98.57","99.13","4,543,872"
04/30/2018,"101.85","102.39","100.58","100.94","5,479,886"
04/27/2018,"102.22","102.99","101.65","101.71","4,765,865"
04/26/2018,"102.25","104.08","101.15","103.26","5,978,848"
04/25/2018,"101.21","102.36","100.85","101.15","4,828,302"
04/24/2018,"102.62","102.85","100.97","101.44","5,695,475"
04/23/2018,"102.55","102.80","101.84","102.58","6,670,566"
04/20/2018,"105.45","105.60","102.27","102.48","8,649,951"
04/19/2018,"106.71","106.94","105.08","105.57","6,320,197"
04/18/2018,"108.97","109.36","106.46","106.98","6,525,506"
04/17/2018,"108.69","109.08","107.98","108.87","5,021,990"
04/16/2018,"109.75","110.64","109.52","109.92","2,769,769"
04/13/2018,"108.85","109.46","108.52","109.26","2,828,252"
04/12/2018,"108.96","109.51","108.27","108.31","2,691,695"
04/11/2018,"108.57","109.47","108.42","108.68","4,000,221"
04/10/2018,"109.74","110.20","108.92","109.40","2,827,266"
04/09/2018,"109.54","110.45","108.78","109.38","2,619,974"
04/06/2018,"110.06","110.98","108.77","109.30","3,579,131"
04/05/2018,"110.43","111.18","109.75","110.57","3,275,716"
04/04/2018,"107.78","110.73","107.24","110.18","4,694,224"
